Ticker  ,0% at Risk,1% at Risk        ,3% at Risk        ,5% at Risk        ,Group          ,Breakeven Price
ITA     ,2455.0    ,4643.65           ,5339.0            ,5710.0            ,B              ,5340
PIA     ,10910.0   ,16059.65          ,17473.65          ,18202.5           ,A              ,18200
ITC     ,10324.0   ,14797.92          ,16201.69          ,16818.3           ,Not enough data,10300
ITD     ,9882.0    ,14313.32          ,15755.74          ,16545.0           ,C              ,14300
PIC     ,3958.0    ,6570.0            ,7321.0            ,7719.0            ,A              ,7720
PJC     ,5894.0    ,10889.630000000001,12249.0           ,13008.1           ,B              ,12250
JVC     ,1690.0    ,3194.0            ,3696.77           ,3989.9500000000003,Not enough data,1690
PLC     ,15216.0   ,25213.9           ,27933.4           ,29380.5           ,B              ,27950
KBC     ,11321.0   ,21988.02          ,25421.12          ,27257.4           ,B              ,25400
PMB     ,6887.0    ,11011.56          ,12449.04          ,13118.0           ,A              ,13100
KDC     ,40429.0   ,48080.0           ,50004.2           ,50896.0           ,B              ,50000
PMC     ,30688.0   ,42823.05          ,45948.29          ,47680.0           ,A              ,47700
KDH     ,26843.0   ,35706.79          ,37953.45          ,39255.3           ,A              ,39250
PMP     ,8805.0    ,12923.56          ,14255.78          ,14973.0           ,C              ,12900
